"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AW1","AW2","GA1","GA2","GA3","GD1","GD2","GD3","GD4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"74499404741","2022-01-05T17:46:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","190,5,N,0021,5","22000,5,9,N","024140,5,N,5","+0020,C","-0030,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10081,5,09944,5",,,,,"MET07001/05/22 12:46:02 METAR KSCH 051746Z 19004KT 15SM CLR 02/M03 A2977 RMK","R01    027TMP046R02   M037DPT046"
"74499404741","2022-01-05T18:57:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","200,5,N,0015,5","22000,5,9,N","024140,5,N,5","+0020,C","-0020,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10071,5,09934,5",,,,,"MET07001/05/22 13:57:02 METAR KSCH 051857Z 20003KT 15SM CLR 02/M02 A2974 RMK","R01    027TMP046R02   M027DPT046"
"74499404741","2022-01-05T19:46:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","200,5,N,0021,5","22000,5,9,N","024140,5,N,5","+0020,C","-0020,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10064,5,09928,5",,,,,"MET07001/05/22 14:46:02 METAR KSCH 051946Z 20004KT 15SM CLR 02/M02 A2972 RMK","R01    027TMP046R02   M027DPT046"
"74499404741","2022-01-05T20:50:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","220,5,N,0015,5","22000,5,9,N","024140,5,N,5","+0020,C","-0010,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10061,5,09924,5",,,,,"MET07001/05/22 15:50:02 METAR KSCH 052050Z 22003KT 15SM CLR 02/M01 A2971 RMK","R01    027TMP046R02   M017DPT046"
"74499404741","2022-01-05T21:50:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,5,9,N","024140,5,N,5","+0020,C","-0020,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10054,5,09918,5",,,,,"MET07001/05/22 16:50:02 METAR KSCH 052150Z 00000KT 15SM CLR 02/M02 A2969 RMK","R01    027TMP046R02   M027DPT046"
"74499404741","2022-01-05T22:51:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","-0010,C","-0030,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10054,5,09918,5",,,,,"MET07101/05/22 17:51:02 METAR KSCH 052251Z 00000KT 10SM CLR M01/M03 A2969 RMK","R01   M017TMP046R02   M037DPT046"
"74499404741","2022-01-05T23:57:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","200,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0010,C","-0010,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10054,5,09918,5",,,,,"MET07001/05/22 18:57:02 METAR KSCH 052357Z 20004KT 10SM CLR 01/M01 A2969 RMK","R01    017TMP046R02   M017DPT046"
"74499404741","2022-01-06T00:48:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","190,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0010,C","-0010,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10047,5,09911,5",,,,,"MET07001/05/22 19:48:01 METAR KSCH 060048Z 19004KT 10SM CLR 01/M01 A2967 RMK","R01    017TMP046R02   M017DPT046"
"74499404741","2022-01-06T01:56:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","190,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0020,C","-0010,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10037,5,09901,5",,,,,"MET07001/05/22 20:56:01 METAR KSCH 060156Z 19008KT 10SM CLR 02/M01 A2964 RMK","R01    027TMP046R02   M017DPT046"
"74499404741","2022-01-06T02:47:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","190,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0020,C","-0010,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10037,5,09901,5",,,,,"MET07501/05/22 21:47:01 METAR KSCH 060247Z 19012KT 10SM CLR 02/M01 A2964 RMK LAST","R01    027TMP046R02   M017DPT046"
"74499404741","2022-01-06T12:57:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","290,5,N,0077,5","01189,5,M,N","016093,5,N,5","-0020,C","-0070,C","99999,9",,,,,,,,,,"07,5,+01189,5,99,9","08,5,+01372,5,99,9",,"3,99,1,+01189,5,9","4,99,1,+01372,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01189,1,99,9,99,9","10098,5,09961,5",,,,"0118,5","MET09001/06/22 07:57:02 METAR KSCH 061257Z 29015G23KT 10SM BKN039 OVC045 M02/M07 A2982 RMK FIRST","R01   M027TMP046R02   M077DPT046"
"74499404741","2022-01-06T13:59:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","280,5,N,0072,5","01128,5,M,N","011265,5,N,5","-0020,C","-0070,C","99999,9",,,,,,"1,0,03,0,0,1,5",,"71,5",,"07,5,+01128,5,99,9","08,5,+01372,5,99,9",,"3,99,1,+01128,5,9","4,99,1,+01372,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01128,1,99,9,99,9","10115,5,09978,5","71,5",,,"0093,5","MET08701/06/22 08:59:02 METAR KSCH 061359Z 28014G18KT 7SM -SN BKN037 OVC045 M02/M07 A2987 RMK","R01   M027TMP046R02   M077DPT046"
"74499404741","2022-01-06T14:45:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","280,5,N,0036,5","01463,5,M,N","012875,5,N,5","-0020,C","-0060,C","99999,9",,,,,,"1,0,03,0,0,1,5",,"71,5",,"04,5,+00884,5,99,9","04,5,+01097,5,99,9","08,5,+01463,5,99,9","2,99,1,+00884,5,9","2,99,1,+01097,5,9","4,99,1,+01463,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9","10122,5,09985,5","71,5",,,,"MET09101/06/22 09:45:02 METAR KSCH 061445Z 28007KT 8SM -SN SCT029 SCT036 OVC048 M02/M06 A2989 RMK","R01   M027TMP046R02   M067DPT046"
"74499404741","2022-01-06T15:56:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","290,5,N,0031,5","01524,5,M,N","016093,5,N,5","-0010,C","-0070,C","99999,9",,,,,,,,,,"04,5,+00975,5,99,9","04,5,+01250,5,99,9","08,5,+01524,5,99,9","2,99,1,+00975,5,9","2,99,1,+01250,5,9","4,99,1,+01524,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00975,1,99,9,99,9","10125,5,09988,5",,,,,"MET08801/06/22 10:56:02 METAR KSCH 061556Z 29006KT 10SM SCT032 SCT041 OVC050 M01/M07 A2990 RMK","R01   M017TMP046R02   M077DPT046"
"74499404741","2022-01-06T16:58:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","300,5,N,0031,5","01036,5,M,N","016093,5,N,5","-0010,C","-0060,C","99999,9",,,,,,,,,,"04,5,+00732,5,99,9","07,5,+01036,5,99,9","08,5,+01311,5,99,9","2,99,1,+00732,5,9","3,99,1,+01036,5,9","4,99,1,+01311,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9","10125,5,09988,5",,,,,"MET08801/06/22 11:58:02 METAR KSCH 061658Z 30006KT 10SM SCT024 BKN034 OVC043 M01/M06 A2990 RMK","R01   M017TMP046R02   M067DPT046"
"74499404741","2022-01-06T17:47:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","270,5,N,0031,5","01433,5,M,N","016093,5,N,5","-0010,C","-0060,C","99999,9",,,,,,,,,,"04,5,+00914,5,99,9","04,5,+01128,5,99,9","08,5,+01433,5,99,9","2,99,1,+00914,5,9","2,99,1,+01128,5,9","4,99,1,+01433,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9","10129,5,09991,5",,,,,"MET08801/06/22 12:47:02 METAR KSCH 061747Z 27006KT 10SM SCT030 SCT037 OVC047 M01/M06 A2991 RMK","R01   M017TMP046R02   M067DPT046"
"74499404741","2022-01-06T18:58:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","300,5,N,0036,5","01341,5,M,N","016093,5,N,5","-0010,C","-0050,C","99999,9",,,,,,"1,0,03,0,0,1,5",,"71,5",,"04,5,+01158,5,99,9","08,5,+01341,5,99,9",,"2,99,1,+01158,5,9","4,99,1,+01341,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01158,1,99,9,99,9","10135,5,09998,5","71,5",,,,"MET08501/06/22 13:58:02 METAR KSCH 061858Z 30007KT 10SM -SN SCT038 OVC044 M01/M05 A2993 RMK","R01   M017TMP046R02   M057DPT046"
"74499404741","2022-01-06T19:49:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","310,5,N,0041,5","22000,5,9,N","024140,5,N,5","-0010,C","-0060,C","99999,9",,,,,,,,,,"04,5,+01067,5,99,9","04,5,+01372,5,99,9",,"2,99,1,+01067,5,9","2,99,1,+01372,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01067,1,99,9,99,9","10129,5,09991,5",,,,"0082,5","MET08401/06/22 14:49:02 METAR KSCH 061949Z 31008G16KT 15SM SCT035 SCT045 M01/M06 A2991 RMK","R01   M017TMP046R02   M067DPT046D01      0ADE726"
"74499404741","2022-01-06T20:48:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","270,5,N,0041,5","22000,5,9,N","024140,5,N,5","-0010,C","-0070,C","99999,9",,,,,,,,,,"04,5,+01097,5,99,9","04,5,+01341,5,99,9",,"2,99,1,+01097,5,9","2,99,1,+01341,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01097,1,99,9,99,9","10129,5,09991,5",,,,,"MET08101/06/22 15:48:02 METAR KSCH 062048Z 27008KT 15SM SCT036 SCT044 M01/M07 A2991 RMK","R01   M017TMP046R02   M077DPT046D01      0ADE726"
"74499404741","2022-01-06T21:49:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","270,5,N,0041,5","22000,5,9,N","024140,5,N,5","-0020,C","-0070,C","99999,9",,,,,,,,,,"02,5,+01067,5,99,9","04,5,+01372,5,99,9",,"1,99,1,+01067,5,9","2,99,1,+01372,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01067,1,99,9,99,9","10139,5,10001,5",,,,,"MET08101/06/22 16:49:02 METAR KSCH 062149Z 27008KT 15SM FEW035 SCT045 M02/M07 A2994 RMK","R01   M027TMP046R02   M077DPT046D01      0ADE726"
"74499404741","2022-01-06T22:55:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","280,5,N,0026,5","22000,5,9,N","024140,5,N,5","-0020,C","-0080,C","99999,9",,,,,,,,,,"02,5,+01067,5,99,9","02,5,+01372,5,99,9",,"1,99,1,+01067,5,9","1,99,1,+01372,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01067,1,99,9,99,9","10135,5,09998,5",,,,,"MET08101/06/22 17:55:02 METAR KSCH 062255Z 28005KT 15SM FEW035 FEW045 M02/M08 A2993 RMK","R01   M027TMP046R02   M087DPT046D01      0ADE726"
"74499404741","2022-01-06T23:52:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","270,5,N,0021,5","22000,5,9,N","024140,5,N,5","-0020,C","-0080,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,5,10001,5",,,,,"MET07101/06/22 18:52:02 METAR KSCH 062352Z 27004KT 15SM CLR M02/M08 A2994 RMK","R01   M027TMP046R02   M087DPT046"
"74499404741","2022-01-07T00:52:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,5,9,N","024140,5,N,5","-0020,C","-0080,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,5,10001,5",,,,,"MET07101/06/22 19:52:01 METAR KSCH 070052Z 00000KT 15SM CLR M02/M08 A2994 RMK","R01   M027TMP046R02   M087DPT046"
"74499404741","2022-01-07T01:51:00","4","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","99999","V020","999,9,C,0000,1","22000,5,9,N","024140,1,9,9","-0030,1","-0080,1","99999,9",,,,,,,,,,,,,"2,99,1,+03658,1,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03658,1,99,9,99,9","10135,1,99999,9",,,,,"MET053METAR KSCH 070151Z 00000KT 15SM SCT120 M03/M08 A2993=","D01      0ADE726"
"74499404741","2022-01-07T01:52:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,5,9,N","024140,5,N,5","-0030,C","-0080,C","99999,9",,,,,,,,,,"04,5,+03658,5,99,9",,,"2,99,1,+03658,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03658,1,99,9,99,9","10135,5,09998,5",,,,,"MET07401/06/22 20:52:01 METAR KSCH 070152Z 00000KT 15SM SCT120 M03/M08 A2993 RMK","R01   M037TMP046R02   M087DPT046D01      0ADE726"
"74499404741","2022-01-07T02:51:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","03048,5,M,N","024140,5,N,5","-0030,C","-0070,C","99999,9",,,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10132,5,09995,5",,,,,"MET07401/06/22 21:51:01 METAR KSCH 070251Z 00000KT 15SM BKN100 M03/M07 A2992 RMK","R01   M037TMP046R02   M077DPT046"
"74499404741","2022-01-07T04:59:00","O","42.85","-73.95","115.2","SCHENECTADY, NY US","SOD  ","KSCH ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,18,SN  ,5",,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2022-01-07T12:55:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","300,5,N,0015,5","00853,5,M,N","003219,5,N,5","-0030,C","-0030,C","99999,9",,,,,,,,,,"07,5,+00853,5,99,9","08,5,+01067,5,99,9",,"3,99,1,+00853,5,9","4,99,1,+01067,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00853,1,99,9,99,9","10095,5,09958,5",,,,,"MET08001/07/22 07:55:02 METAR KSCH 071255Z 30003KT 2SM BKN028 OVC035 M03/M03 A2981 RMK","R01   M037TMP046R02   M037DPT046"
"74499404741","2022-01-07T13:50:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","300,5,N,0026,5","00610,5,M,N","003219,5,N,5","-0030,C","-0030,C","99999,9",,,,,,"1,0,03,0,0,1,5",,"71,5",,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","10102,5,09964,5","71,5",,,,"MET07701/07/22 08:50:02 METAR KSCH 071350Z 30005KT 2SM -SN OVC020 M03/M03 A2983 RMK","R01   M037TMP046R02   M037DPT046"
"74499404741","2022-01-07T14:50:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","310,5,N,0041,5","00945,5,M,N","006437,5,N,5","-0030,C","-0050,C","99999,9",,,,,,"1,0,03,0,0,1,5",,"71,5",,"04,5,+00335,5,99,9","07,5,+00945,5,99,9","08,5,+01128,5,99,9","2,99,1,+00335,5,9","3,99,1,+00945,5,9","4,99,1,+01128,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00335,1,99,9,99,9","10098,5,09961,5","71,5",,,,"MET09101/07/22 09:50:02 METAR KSCH 071450Z 31008KT 4SM -SN SCT011 BKN031 OVC037 M03/M05 A2982 RMK","R01   M037TMP046R02   M057DPT046"
"74499404741","2022-01-07T15:49:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","290,5,N,0051,5","01067,5,M,N","006437,5,N,5","-0020,C","-0040,C","99999,9",,,,,,"0,0,00,1,0,1,5",,"10,5",,"04,5,+00427,5,99,9","07,5,+01067,5,99,9","08,5,+01433,5,99,9","2,99,1,+00427,5,9","3,99,1,+01067,5,9","4,99,1,+01433,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9","10098,5,09961,5","10,1",,,,"MET09001/07/22 10:49:02 METAR KSCH 071549Z 29010KT 4SM BR SCT014 BKN035 OVC047 M02/M04 A2982 RMK","R01   M027TMP046R02   M047DPT046"
"74499404741","2022-01-07T16:45:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","290,5,N,0067,5","00732,5,M,N","006437,5,N,5","-0020,C","-0040,C","99999,9",,,,,,"1,0,03,0,0,1,5",,"71,5",,"04,5,+00427,5,99,9","07,5,+00732,5,99,9","08,5,+01036,5,99,9","2,99,1,+00427,5,9","3,99,1,+00732,5,9","4,99,1,+01036,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9","10091,5,09954,5","71,5",,,"0088,5","MET09401/07/22 11:45:02 METAR KSCH 071645Z 29013G17KT 4SM -SN SCT014 BKN024 OVC034 M02/M04 A2980 RMK","R01   M027TMP046R02   M047DPT046"
"74499404741","2022-01-07T17:45:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","290,5,N,0062,5","00792,5,M,N","016093,5,N,5","-0010,C","-0050,C","99999,9",,,,,,,,,,"04,5,+00457,5,99,9","04,5,+00579,5,99,9","07,5,+00792,5,99,9","2,99,1,+00457,5,9","2,99,1,+00579,5,9","3,99,1,+00792,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00457,1,99,9,99,9","10085,5,09948,5",,,,"0093,5","MET09101/07/22 12:45:02 METAR KSCH 071745Z 29012G18KT 10SM SCT015 SCT019 BKN026 M01/M05 A2978 RMK","R01   M017TMP046R02   M057DPT046"
"74499404741","2022-01-07T18:45:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","290,5,N,0067,5","00914,5,M,N","016093,5,N,5","-0010,C","-0070,C","99999,9",,,,,,,,,,"07,5,+00914,5,99,9","07,5,+01189,5,99,9","08,5,+01402,5,99,9","3,99,1,+00914,5,9","3,99,1,+01189,5,9","4,99,1,+01402,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9","10088,5,09951,5",,,,"0103,5","MET09101/07/22 13:45:02 METAR KSCH 071845Z 29013G20KT 10SM BKN030 BKN039 OVC046 M01/M07 A2979 RMK","R01   M017TMP046R02   M077DPT046"
"74499404741","2022-01-07T19:48:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","310,5,N,0062,5","01280,5,M,N","016093,5,N,5","-0020,C","-0080,C","99999,9",,,,,,,,,,"04,5,+01067,5,99,9","07,5,+01280,5,99,9","08,5,+01463,5,99,9","2,99,1,+01067,5,9","3,99,1,+01280,5,9","4,99,1,+01463,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01067,1,99,9,99,9","10102,5,09964,5",,,,"0103,5","MET09901/07/22 14:48:02 METAR KSCH 071948Z 31012G20KT 10SM SCT035 BKN042 OVC048 M02/M08 A2983 RMK VCSN SW","R01   M027TMP046R02   M087DPT046"
"74499404741","2022-01-07T20:47:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","290,5,N,0082,5","01067,5,M,N","024140,5,N,5","-0020,C","-0080,C","99999,9",,,,,,,,,,"07,5,+01067,5,99,9","08,5,+01402,5,99,9",,"3,99,1,+01067,5,9","4,99,1,+01402,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01067,1,99,9,99,9","10119,5,09981,5",,,,"0113,5","MET08401/07/22 15:47:02 METAR KSCH 072047Z 29016G22KT 15SM BKN035 OVC046 M02/M08 A2988 RMK","R01   M027TMP046R02   M087DPT046"
"74499404741","2022-01-07T22:53:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","290,5,N,0082,5","22000,5,9,N","024140,5,N,5","-0050,C","-0120,C","99999,9",,,,,,,,,,"04,5,+01036,5,99,9",,,"2,99,1,+01036,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01036,1,99,9,99,9","10152,5,10015,5",,,,"0144,5","MET07701/07/22 17:53:02 METAR KSCH 072253Z 29016G28KT 15SM SCT034 M05/M12 A2998 RMK","R01   M057TMP046R02   M127DPT046D01      0ADE726"
"74499404741","2022-01-07T23:54:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","290,5,N,0077,5","01524,5,M,N","024140,5,N,5","-0060,C","-0120,C","99999,9",,,,,,,,,,"04,5,+01006,5,99,9","04,5,+01250,5,99,9","07,5,+01524,5,99,9","2,99,1,+01006,5,9","2,99,1,+01250,5,9","3,99,1,+01524,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01006,1,99,9,99,9","10166,5,10028,5",,,,"0124,5","MET09101/07/22 18:54:02 METAR KSCH 072354Z 29015G24KT 15SM SCT033 SCT041 BKN050 M06/M12 A3002 RMK","R01   M067TMP046R02   M127DPT046"
"74499404741","2022-01-08T00:49:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","290,5,N,0046,5","01524,5,M,N","024140,5,N,5","-0060,C","-0110,C","99999,9",,,,,,,,,,"04,5,+00884,5,99,9","04,5,+01097,5,99,9","07,5,+01524,5,99,9","2,99,1,+00884,5,9","2,99,1,+01097,5,9","3,99,1,+01524,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9","10176,5,10038,5",,,,"0093,5","MET09101/07/22 19:49:01 METAR KSCH 080049Z 29009G18KT 15SM SCT029 SCT036 BKN050 M06/M11 A3005 RMK","R01   M067TMP046R02   M117DPT046"
"74499404741","2022-01-08T01:47:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","290,5,N,0051,5","01433,5,M,N","024140,5,N,5","-0070,C","-0110,C","99999,9",,,,,,,,,,"04,5,+00671,5,99,9","04,5,+01189,5,99,9","08,5,+01433,5,99,9","2,99,1,+00671,5,9","2,99,1,+01189,5,9","4,99,1,+01433,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9","10186,5,10048,5",,,,"0082,5","MET09101/07/22 20:47:01 METAR KSCH 080147Z 29010G16KT 15SM SCT022 SCT039 OVC047 M07/M11 A3008 RMK","R01   M077TMP046R02   M117DPT046"
"74499404741","2022-01-08T02:48:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","310,5,N,0072,5","01036,5,M,N","024140,5,N,5","-0070,C","-0130,C","99999,9",,,,,,,,,,"08,5,+01036,5,99,9",,,"4,99,1,+01036,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01036,1,99,9,99,9","10193,5,10055,5",,,,"0129,5","MET08201/07/22 21:48:01 METAR KSCH 080248Z 31014G25KT 15SM OVC034 M07/M13 A3010 RMK LAST","R01   M077TMP046R02   M137DPT046"
"74499404741","2022-01-08T04:59:00","O","42.85","-73.95","115.2","SCHENECTADY, NY US","SOD  ","KSCH ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,18,SN  ,5","AU,13,BR  ,5",,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2022-01-08T12:48:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","300,5,N,0041,5","22000,5,9,N","024140,5,N,5","-0130,C","-0180,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10332,5,10192,5",,,,,"MET07701/08/22 07:48:02 METAR KSCH 081248Z 30008KT 15SM CLR M13/M18 A3051 RMK FIRST","R01   M137TMP046R02   M187DPT046"
"74499404741","2022-01-08T13:58:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","290,5,N,0051,5","22000,5,9,N","024140,5,N,5","-0120,C","-0180,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10352,5,10212,5",,,,,"MET07101/08/22 08:58:02 METAR KSCH 081358Z 29010KT 15SM CLR M12/M18 A3057 RMK","R01   M127TMP046R02   M187DPT046"
"74499404741","2022-01-08T14:56:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","280,5,N,0062,5","22000,5,9,N","024140,5,N,5","-0110,C","-0170,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10362,5,10222,5",,,,,"MET07101/08/22 09:56:02 METAR KSCH 081456Z 28012KT 15SM CLR M11/M17 A3060 RMK","R01   M117TMP046R02   M177DPT046"
