"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","OD1","REM","EQD"
"99800999999","2020-02-04T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","160,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0005,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /1603 10005 90140 333 91204=",
"99800999999","2020-02-04T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","170,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0011,1","+9999,9","99999,9",,"5,99,0026,1,999","SYN040RPRN6 46/// /1704 10011 90240 333 91205=",
"99800999999","2020-02-04T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","150,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0021,1","+9999,9","99999,9",,"5,99,0031,1,999","SYN040RPRN6 46/// /1505 10021 90340 333 91206=",
"99800999999","2020-02-04T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","130,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","99999,9",,"5,99,0026,1,999","SYN040RPRN6 46/// /1304 10020 90440 333 91205=",
"99800999999","2020-02-04T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","150,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0024,1","+9999,9","99999,9",,"5,99,0031,1,999","SYN040RPRN6 46/// /1505 10024 90550 333 91206=",
"99800999999","2020-02-04T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","100,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0025,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /1006 10025 90640 333 91207=",
"99800999999","2020-02-04T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0022,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /0808 10022 90750 333 91208=",
"99800999999","2020-02-04T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","070,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","99999,9",,"5,99,0051,1,999","SYN040RPRN6 46/// /0709 10023 90840 333 91210=",
"99800999999","2020-02-04T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","090,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0024,1","+9999,9","99999,9",,"5,99,0057,1,999","SYN040RPRN6 46/// /0910 10024 90940 333 91211=",
"99800999999","2020-02-04T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","130,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","99999,9",,"5,99,0031,1,999","SYN040RPRN6 46/// /1304 10017 91040 333 91206=",
"99800999999","2020-02-04T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /0000 10019 91140 333 91202=",
"99800999999","2020-02-04T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","010,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0024,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /0104 10024 91240 333 91204=",
"99800999999","2020-02-04T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","010,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0027,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /0108 10027 91340 333 91209=",
"99800999999","2020-02-04T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","330,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /3306 10023 91440 333 91208=",
"99800999999","2020-02-04T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /3007 10023 91540 333 91208=",
"99800999999","2020-02-04T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0029,1","+9999,9","99999,9",,"5,99,0057,1,999","SYN040RPRN6 46/// /2808 10029 91640 333 91211=",
"99800999999","2020-02-04T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /3208 10028 91740 333 91209=",
"99800999999","2020-02-04T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0025,1","+9999,9","99999,9",,"5,99,0062,1,999","SYN040RPRN6 46/// /3008 10025 91840 333 91212=",
"99800999999","2020-02-04T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0029,1","+9999,9","99999,9",,"5,99,0062,1,999","SYN040RPRN6 46/// /3007 10029 91940 333 91212=",
"99800999999","2020-02-04T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0027,1","+9999,9","99999,9",,"5,99,0067,1,999","SYN040RPRN6 46/// /2810 10027 92140 333 91213=",
"99800999999","2020-02-04T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0027,1","+9999,9","99999,9",,"5,99,0062,1,999","SYN040RPRN6 46/// /2808 10027 92240 333 91212=",
"99800999999","2020-02-05T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0024,1","+9999,9","99999,9",,"5,99,0072,1,999","SYN040RPRN6 46/// /2910 10024 92340 333 91214=",
"99800999999","2020-02-05T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0021,1","+9999,9","99999,9",,"5,99,0077,1,999","SYN040RPRN6 46/// /2911 10021 90040 333 91215=",
"99800999999","2020-02-05T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","99999,9",,"5,99,0082,1,999","SYN040RPRN6 46/// /3014 10019 90200 333 91216=",
"99800999999","2020-02-05T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","99999,9",,"5,99,0108,1,999","SYN040RPRN6 46/// /3015 10017 90240 333 91221=",
"99800999999","2020-02-05T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","99999,9",,"5,99,0103,1,999","SYN040RPRN6 46/// /3117 10013 90340 333 91220=",
"99800999999","2020-02-05T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","99999,9",,"5,99,0118,1,999","SYN040RPRN6 46/// /3118 10010 90500 333 91223=",
"99800999999","2020-02-05T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0004,1","+9999,9","99999,9",,"5,99,0108,1,999","SYN040RPRN6 46/// /3118 10004 90540 333 91221=",
"99800999999","2020-02-05T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","99999,9",,"5,99,0124,1,999","SYN040RPRN6 46/// /3019 11006 90640 333 91224=",
"99800999999","2020-02-05T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0012,1","+9999,9","99999,9",,"5,99,0129,1,999","SYN040RPRN6 46/// /3119 11012 90740 333 91225=",
"99800999999","2020-02-05T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0019,1","+9999,9","99999,9",,"5,99,0118,1,999","SYN040RPRN6 46/// /3114 11019 90840 333 91223=",
"99800999999","2020-02-05T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0020,1","+9999,9","99999,9",,"5,99,0103,1,999","SYN040RPRN6 46/// /3216 11020 90940 333 91220=",
"99800999999","2020-02-05T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0023,1","+9999,9","99999,9",,"5,99,0103,1,999","SYN040RPRN6 46/// /3217 11023 91040 333 91220=",
"99800999999","2020-02-05T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","330,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0025,1","+9999,9","99999,9",,"5,99,0098,1,999","SYN040RPRN6 46/// /3315 11025 91140 333 91219=",
"99800999999","2020-02-05T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0027,1","+9999,9","99999,9",,"5,99,0077,1,999","SYN040RPRN6 46/// /3213 11027 91240 333 91215=",
"99800999999","2020-02-05T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","360,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0025,1","+9999,9","99999,9",,"5,99,0067,1,999","SYN040RPRN6 46/// /3610 11025 91340 333 91213=",
"99800999999","2020-02-05T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","010,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0027,1","+9999,9","99999,9",,"5,99,0082,1,999","SYN040RPRN6 46/// /0114 11027 91450 333 91216=",
"99800999999","2020-02-05T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","020,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0033,1","+9999,9","99999,9",,"5,99,0067,1,999","SYN040RPRN6 46/// /0209 11033 91550 333 91213=",
"99800999999","2020-02-05T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","010,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0033,1","+9999,9","99999,9",,"5,99,0057,1,999","SYN040RPRN6 46/// /0107 11033 91640 333 91211=",
"99800999999","2020-02-05T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","350,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0034,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /3506 11034 91740 333 91208=",
"99800999999","2020-02-05T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","050,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0036,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /0505 11036 91840 333 91207=",
"99800999999","2020-02-05T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","060,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0035,1","+9999,9","99999,9",,"5,99,0026,1,999","SYN040RPRN6 46/// /0604 11035 91940 333 91205=",
"99800999999","2020-02-05T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","360,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0034,1","+9999,9","99999,9",,"5,99,0026,1,999","SYN040RPRN6 46/// /3604 11034 92040 333 91205=",
"99800999999","2020-02-05T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0034,1","+9999,9","99999,9",,"5,99,0015,1,999","SYN040RPRN6 46/// /0000 11034 92140 333 91203=",
"99800999999","2020-02-05T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","060,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0034,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /0605 11034 92240 333 91207=",
"99800999999","2020-02-06T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","100,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /1007 11031 92340 333 91209=",
"99800999999","2020-02-06T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","110,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0030,1","+9999,9","99999,9",,"5,99,0051,1,999","SYN040RPRN6 46/// /1108 11030 90050 333 91210=",
"99800999999","2020-02-06T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","100,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","99999,9",,"5,99,0072,1,999","SYN040RPRN6 46/// /1010 11031 90140 333 91214=",
"99800999999","2020-02-06T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","100,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0028,1","+9999,9","99999,9",,"5,99,0072,1,999","SYN040RPRN6 46/// /1011 11028 90240 333 91214=",
"99800999999","2020-02-06T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","110,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0025,1","+9999,9","99999,9",,"5,99,0082,1,999","SYN040RPRN6 46/// /1113 11025 90340 333 91216=",
"99800999999","2020-02-06T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","140,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0036,1","+9999,9","99999,9",,"5,99,0077,1,999","SYN040RPRN6 46/// /1413 11036 90440 333 91215=",
"99800999999","2020-02-06T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","100,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0040,1","+9999,9","99999,9",,"5,99,0072,1,999","SYN040RPRN6 46/// /1011 11040 90540 333 91214=",
"99800999999","2020-02-06T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","090,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0037,1","+9999,9","99999,9",,"5,99,0124,1,999","SYN040RPRN6 46/// /0920 11037 90640 333 91224=",
"99800999999","2020-02-06T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","090,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0027,1","+9999,9","99999,9",,"5,99,0098,1,999","SYN040RPRN6 46/// /0916 11027 90740 333 91219=",
"99800999999","2020-02-06T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","110,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0026,1","+9999,9","99999,9",,"5,99,0103,1,999","SYN040RPRN6 46/// /1117 11026 90850 333 91220=",
"99800999999","2020-02-06T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","100,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0022,1","+9999,9","99999,9",,"5,99,0103,1,999","SYN040RPRN6 46/// /1017 11022 90940 333 91220=",
"99800999999","2020-02-06T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","110,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0024,1","+9999,9","99999,9",,"5,99,0108,1,999","SYN040RPRN6 46/// /1116 11024 91040 333 91221=",
"99800999999","2020-02-06T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","100,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0023,1","+9999,9","99999,9",,"5,99,0093,1,999","SYN040RPRN6 46/// /1015 11023 91140 333 91218=",
"99800999999","2020-02-06T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","100,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0019,1","+9999,9","99999,9",,"5,99,0088,1,999","SYN040RPRN6 46/// /1014 11019 91240 333 91217=",
"99800999999","2020-02-06T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","110,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0021,1","+9999,9","99999,9",,"5,99,0057,1,999","SYN040RPRN6 46/// /1109 11021 91340 333 91211=",
"99800999999","2020-02-06T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","120,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0022,1","+9999,9","99999,9",,"5,99,0057,1,999","SYN040RPRN6 46/// /1209 11022 91440 333 91211=",
"99800999999","2020-02-06T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","120,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0017,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /1202 11017 91540 333 91204=",
"99800999999","2020-02-06T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","99999,9",,"5,99,0051,1,999","SYN040RPRN6 46/// /0808 11006 91710 333 91210=",
"99800999999","2020-02-06T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","090,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0001,1","+9999,9","99999,9",,"5,99,0051,1,999","SYN040RPRN6 46/// /0909 11001 91740 333 91210=",
"99800999999","2020-02-06T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","060,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0013,1","+9999,9","99999,9",,"5,99,0098,1,999","SYN040RPRN6 46/// /0615 11013 92320 333 91219=",
"99800999999","2020-02-06T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","SHEF ","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,"Q01 -02763ATOT  "
"99800999999","2020-02-07T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","060,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0015,2","+9999,9","99999,9",,"5,99,0067,1,999","SYN040RPRN6 46/// /0609 11015 92350 333 91213=",
"99800999999","2020-02-07T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","050,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0014,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /0503 11014 90040 333 91204=",
"99800999999","2020-02-07T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","050,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0016,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /0502 11016 90210 333 91202=",
"99800999999","2020-02-07T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","060,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0017,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /0601 11017 90240 333 91202=",
"99800999999","2020-02-07T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","050,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0020,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /0501 11020 90410 333 91202=",
"99800999999","2020-02-07T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","050,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0020,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /0501 11020 90440 333 91202=",
"99800999999","2020-02-07T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","050,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0028,1","+9999,9","99999,9",,"5,99,0005,1,999","SYN040RPRN6 46/// /0501 11028 90540 333 91201=",
"99800999999","2020-02-07T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","040,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0026,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /0401 11026 90910 333 91202=",
"99800999999","2020-02-07T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","030,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0026,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /0301 11026 90940 333 91202=",
"99800999999","2020-02-07T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","040,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0027,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /0401 11027 91210 333 91202=",
"99800999999","2020-02-07T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","030,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0030,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /0301 11030 91250 333 91202=",
"99800999999","2020-02-07T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","350,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0036,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /3501 11036 91710 333 91202=",
"99800999999","2020-02-07T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","350,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0035,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /3501 11035 91740 333 91202=",
"99800999999","2020-02-07T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","340,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0032,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /3401 11032 91850 333 91202=",
"99800999999","2020-02-07T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0028,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /3201 11028 91940 333 91202=",
"99800999999","2020-02-07T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0023,1","+9999,9","99999,9",,"5,99,0005,1,999","SYN040RPRN6 46/// /0000 11023 92210 333 91201=",
"99800999999","2020-02-07T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0030,1","+9999,9","99999,9",,"5,99,0005,1,999","SYN040RPRN6 46/// /0000 11030 92240 333 91201=",
